date,layer,QFLAG2_min,QFLAG2_max,QFLAG2_mean,QFLAG2_median,QFLAG2_count,QFLAG2_std,QFLAG2_majority,LAI_min,LAI_max,LAI_mean,LAI_median,LAI_count,LAI_std,LAI_majority,PPI_min,PPI_max,PPI_mean,PPI_median,PPI_count,PPI_std,PPI_majority,FAPAR_min,FAPAR_max,FAPAR_mean,FAPAR_count,FAPAR_std,FAPAR_median,FAPAR_majority,NDVI_min,NDVI_max,NDVI_mean,NDVI_median,NDVI_count,NDVI_std,NDVI_majority
2017-10-08 10:50:09,LAM,1.0,1.0,1.0,1.0,2375,0.0,1.0,0.065600000321865,2.0360000133514404,0.1187247121710526,0.0920000001788139,2375,0.1157434438957606,0.0824000015854835,0.0001999999949475,0.5306000113487244,0.1232585530532033,0.0810000002384185,152,0.1124938495125979,0.0084999995306134,0.00089999998454,0.7134000062942505,0.0560946109169407,2375,0.0676623493898736,0.0368999987840652,0.0357000008225441,0.0958999991416931,0.7267999649047852,0.1519343133223684,0.1331000030040741,2375,0.067761464761322,0.1261999905109405
2017-10-10 10:40:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-10-11 10:59:39,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-10-13 10:50:31,LAM,1.0,1.0,1.0,1.0,2314,0.0,1.0,0.0007999999797903,1.3519999980926514,0.0473863499288237,0.015999998897314,2198,0.1204867324105223,0.007999999448657,0.0011999999405816,0.3889999985694885,0.1384721077405489,0.12950000166893,104,0.0980658268016493,0.0254999995231628,0.0212999992072582,0.6383999586105347,0.0789804153640206,2314,0.0678782537598905,0.0620999969542026,0.0575999990105629,0.097300000488758,0.6801999807357788,0.1550565173941227,0.1376999914646148,2314,0.0701606560286702,0.12219999730587
2017-10-15 10:40:09,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-10-16 11:00:31,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-10-18 10:50:29,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-10-20 10:40:51,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-10-21 11:00:49,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-10-23 10:51:11,LAM,1.0,4097.0,316.0769230769231,1.0,13,1091.4584781234034,1.0,0.0447999984025955,0.4975999891757965,0.0899692315321702,0.0575999990105629,13,0.1177736487560309,0.0575999990105629,0.0911999940872192,0.0911999940872192,0.0911999940872192,0.0911999940872192,1,0.0,0.0911999940872192,0.1215999945998191,0.3941999971866607,0.1557538325969989,13,0.069092865419717,0.1378999948501587,0.1215999945998191,0.1914999932050705,0.4914999902248382,0.2268769190861628,0.2057999968528747,13,0.0766289671145367,0.1914999932050705
2017-10-25 10:41:09,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-10-26 11:01:31,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-10-28 10:51:29,LAM,1.0,1.0,1.0,1.0,2342,0.0,1.0,0.0687999948859214,2.450399875640869,0.1316802743965494,0.0999999940395355,2342,0.1575843217912533,0.0951999947428703,0.0002999999851454,0.6965000033378601,0.1660932334693702,0.1601999998092651,148,0.1237544620828399,0.1114999949932098,0.00179999996908,0.8098999857902527,0.0644180597554507,2342,0.0884454015544341,0.0416999980807304,0.0319999977946281,0.093199998140335,0.7981999516487122,0.1589285234016399,0.1375999897718429,2342,0.0825988732138753,0.1328999996185302
2017-10-30 10:41:51,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-10-31 11:01:49,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-11-02 10:52:11,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-11-04 10:42:09,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-11-05 11:02:31,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-11-07 10:52:29,LAM,1.0,1.0,1.0,1.0,2225,0.0,1.0,0.0744000002741813,2.3320000171661377,0.12694580078125,0.0951999947428703,2225,0.1472558753586032,0.0911999940872192,0.0002999999851454,0.4837999939918518,0.1247710708744269,0.1074999943375587,121,0.1019860144896947,0.0163000002503395,0.0308999996632337,0.812999963760376,0.0860537136806531,2225,0.0843593828741414,0.0640999972820282,0.0600999966263771,0.118999995291233,0.7935000061988831,0.1753217032786165,0.153899997472763,2225,0.0801481368594387,0.1428000032901764
2017-11-09 10:42:41,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-11-10 11:02:49,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-11-12 10:53:01,LAM,2049.0,12289.0,8500.2,12289.0,20,4405.580751728426,12289.0,0.4575999975204468,1.3040000200271606,0.8673599243164063,0.8299999833106995,20,0.2333928695034356,0.4575999975204468,0.0156999994069337,0.1111999973654747,0.0527333286073472,0.0507499985396862,18,0.0314898037818906,0.0156999994069337,0.3082000017166137,0.6305999755859375,0.470989990234375,20,0.0919835350541892,0.457749992609024,0.3082000017166137,0.4298000037670135,0.7694999575614929,0.6243099689483642,0.628000020980835,20,0.0937968857276417,0.4298000037670135
2017-11-14 10:42:59,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-11-15 11:03:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-11-17 10:53:19,LAM,1.0,1.0,1.0,1.0,768,0.0,1.0,0.0007999999797903,1.6527999639511108,0.1023089024408949,0.0343999974429607,764,0.1805167988634675,0.0184000004082918,9.999999747378752e-05,0.3641999959945678,0.0984473074636151,0.0738999992609024,93,0.0857368149496255,9.999999747378752e-05,0.0362999998033046,0.7342999577522278,0.1097649733225504,768,0.1095720298567607,0.0680499970912933,0.0631999969482421,0.1063999980688095,0.7202999591827393,0.1815252502759297,0.1368499994277954,768,0.1108802148817624,0.122699998319149
2017-11-19 10:43:31,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-11-20 11:03:29,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-11-22 10:53:41,LAM,1.0,1.0,1.0,1.0,398,0.0,1.0,0.0007999999797903,1.0759999752044678,0.0943028293760482,0.0151999993249773,354,0.1724961822162196,0.0071999998763203,0.0002999999851454,0.2705000042915344,0.0944547979799035,0.091399997472763,73,0.0624046914611687,0.0002999999851454,0.0449000000953674,0.6322000026702881,0.1347721138192181,398,0.121673264426643,0.0767999961972236,0.066500000655651,0.1048000007867813,0.6187999844551086,0.203743460190356,0.1448999941349029,398,0.1192058552055479,0.1397999972105026
2017-11-24 10:43:39,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-11-25 11:04:01,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-11-27 10:53:59,LAM,1.0,1.0,1.0,1.0,734,0.0,1.0,0.0120000001043081,1.3263999223709106,0.1027640360902375,0.0480000004172325,734,0.1555921183290652,0.043199997395277,9.999999747378752e-05,0.3262999951839447,0.0965708295504252,0.093649998307228,96,0.0713760672526758,0.0998999997973442,0.0491999983787536,0.6825999617576599,0.1289321525220325,734,0.1125509950102347,0.0856999978423118,0.0839999988675117,0.1110999956727027,0.6431999802589417,0.1940156692380151,0.1517499983310699,734,0.1087012842588365,0.1460999995470047
2017-11-29 10:44:01,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-11-30 11:04:09,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-12-02 10:54:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-12-05 11:04:31,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-12-07 10:54:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-12-09 10:44:31,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-12-10 11:04:29,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-12-12 10:54:41,LAM,1025.0,9217.0,5889.0,6145.0,32,3386.561678162676,9217.0,0.0071999998763203,0.6128000020980835,0.126821053655524,0.0607999972999095,19,0.1452589092669302,0.0071999998763203,,,,,0,,,0.0001999999949475,0.1911999881267547,0.0543218739330768,32,0.0596825215466917,0.029849998652935,0.0001999999949475,0.0007999999797903,0.2458999902009964,0.0998499943659855,0.0691999942064285,26,0.0668829915015029,0.0493000000715255
2017-12-14 10:44:29,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-12-15 11:04:41,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-12-17 10:54:39,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-12-19 10:44:41,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-12-20 11:04:39,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-12-22 10:54:41,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-12-24 10:44:29,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-12-25 11:04:51,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-12-27 10:54:39,LAM,1025.0,1025.0,1025.0,1025.0,28,0.0,1025.0,0.0527999997138977,1.1776000261306765,0.6917036551016348,0.7335999608039856,27,0.3392900033265559,0.0527999997138977,0.0007999999797903,0.0344999991357326,0.0128999998172124,0.0033999998122453,3,0.0153103447241841,0.0007999999797903,0.0001999999949475,0.1727000027894973,0.0633999960763113,28,0.041135837382023,0.0606999993324279,0.0001999999949475,0.0390999987721443,0.1621999889612198,0.1035962987829137,0.0988999977707862,27,0.0289105819447607,0.0390999987721443
2017-12-29 10:44:31,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2017-12-30 11:04:39,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-01-01 10:54:41,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-01-03 10:44:29,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-01-04 11:04:31,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-01-06 10:54:29,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-01-08 10:44:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-01-09 11:04:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-01-11 10:54:11,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-01-13 10:44:09,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-01-14 11:04:11,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-01-16 10:53:59,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-01-18 10:43:51,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-01-19 11:03:49,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-01-21 10:53:41,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-01-23 10:43:29,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-01-24 11:03:31,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-01-26 10:53:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-01-28 10:43:11,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-01-29 11:03:09,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-01-31 10:52:51,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-02-02 10:42:39,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-02-05 10:52:29,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-02-07 10:42:11,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-02-08 11:02:09,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-02-10 10:52:01,LAM,2049.0,8193.0,2359.251655629139,2049.0,1208,1345.33641977195,2049.0,0.4319999814033508,2.263999938964844,1.1209112508407493,1.0636000633239746,1208,0.2907658922536072,0.925599992275238,0.0006999999750405,0.5932999849319458,0.2355697404092817,0.2351000010967254,1206,0.1278533135418881,0.014699999243021,0.3656999766826629,0.8355000019073486,0.6220994153559603,1208,0.0881052228400066,0.631600022315979,0.6890000104904175,0.4845999777317047,0.8394999504089355,0.696001217065268,0.6963499784469604,1208,0.0510780988747589,0.7179999947547913
2018-02-12 10:41:39,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-02-13 11:01:41,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-02-15 10:51:29,LAM,1025.0,4097.0,3877.571428571429,4097.0,56,791.1609655875268,4097.0,0.0015999999595806,0.7911999821662903,0.603049044339162,0.6471999883651733,53,0.1469437501900252,0.6679999828338623,0.0037000000011175,0.1034999936819076,0.0632588162141687,0.0675999969244003,51,0.0228592378281953,0.0834999978542327,0.0001999999949475,0.5054000020027161,0.4024642876216343,56,0.1215597724148586,0.4470999836921692,0.0001999999949475,0.0456999987363815,0.6607999801635742,0.5352839061192104,0.5926499962806702,56,0.1435578045593661,0.0456999987363815
2018-02-17 10:41:11,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-02-18 11:01:09,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-02-20 10:50:51,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-02-22 10:40:29,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-02-25 10:50:19,LAM,1.0,1.0,1.0,1.0,2353,0.0,1.0,0.1887999922037124,3.162400007247925,1.675592308190342,1.7192000150680542,2353,0.5209448170431735,1.764799952507019,0.0009999999310821,0.946399986743927,0.4833688667060667,0.492499977350235,2353,0.12339832948437,0.5062999725341797,0.2422999888658523,0.8732999563217163,0.7076006174796802,2353,0.0981319344776058,0.7322999835014343,0.7495999932289124,0.3262999951839447,0.876800000667572,0.7303839285121387,0.7475999593734741,2353,0.0768617511277199,0.7443999648094177
2018-02-27 10:40:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-02-28 11:00:29,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-03-02 10:50:21,LAM,1.0,1.0,1.0,1.0,2293,0.0,1.0,0.123999997973442,3.431999921798706,1.740362780405037,1.7680000066757202,2293,0.6299876540139787,1.8783999681472776,0.0317999981343746,1.0432000160217283,0.5146236186668303,0.5203999876976013,2292,0.1579941503754536,0.5105999708175659,0.200899988412857,0.8833999633789062,0.6946866567406237,2293,0.1180107743474784,0.7220999598503113,0.5852999687194824,0.2709999978542328,0.8725999593734741,0.7108833056789686,0.7294999957084656,2293,0.0923584059106894,0.7382000088691711
2018-03-04 10:40:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-03-05 10:59:41,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-03-07 10:50:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-03-09 10:40:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-03-10 10:58:49,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-03-12 10:50:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-03-14 10:40:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-03-15 10:58:11,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-03-17 10:50:19,LAM,1.0,12289.0,5863.373024236038,6145.0,1898,3734.9629277411946,6145.0,0.0951999947428703,4.927999973297119,1.6651935476900026,1.501999855041504,1898,0.9682172688910692,0.4472000002861023,0.00089999998454,2.372299909591675,0.6308940104166667,0.597000002861023,1875,0.3992088163782152,0.989199995994568,0.0824000015854835,0.9348999857902528,0.6057646643876778,1898,0.1747199849770102,0.6322000026702881,0.6372999548912048,0.131400004029274,0.9048999547958374,0.6563189459299262,0.6858999729156494,1898,0.1335795761150827,0.727899968624115
2018-03-19 10:40:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-03-20 10:57:39,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-03-22 10:50:21,LAM,1.0,1.0,1.0,1.0,2279,0.0,1.0,0.2687999904155731,3.26639986038208,1.4606801828515796,1.2968000173568726,2279,0.6443421486497171,1.392799973487854,0.0795999988913536,0.993399977684021,0.4945984288442025,0.4746999740600586,2279,0.1554568408934233,0.4183000028133392,0.2590000033378601,0.8496999740600586,0.6021022018292014,2279,0.1187501443661971,0.5910999774932861,0.5867999792098999,0.3467999994754791,0.8585000038146973,0.656946427469559,0.6492999792098999,2279,0.0943814566908333,0.6473000049591064
2018-03-24 10:40:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-03-25 10:57:01,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-03-27 10:50:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-03-29 10:40:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-03-30 10:56:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-04-01 10:50:31,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-04-03 10:40:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-04-04 10:56:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-04-06 10:50:29,LAM,1.0,1.0,1.0,1.0,2409,0.0,1.0,0.3167999982833862,4.639199733734131,2.371412379358655,2.2472000122070312,2409,0.9228332089070996,2.213599920272827,0.0881000012159347,2.1385998725891118,0.7944744865445984,0.7200999855995178,2409,0.3043996102354108,0.6811000108718872,0.2542999982833862,0.912999987602234,0.7154890656619707,2409,0.1177881432061879,0.7270999550819397,0.7059999704360962,0.3488999903202057,0.9055999517440796,0.7623808382951951,0.7750999927520752,2409,0.0908345098863653,0.7890999913215637
2018-04-08 10:40:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-04-09 10:56:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-04-11 10:50:31,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-04-13 10:40:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-04-14 10:56:51,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-04-16 10:50:29,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-04-18 10:40:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-04-19 10:56:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-04-21 10:50:31,LAM,1025.0,1025.0,1025.0,1025.0,14,0.0,1025.0,1.4463999271392822,3.731199979782105,2.74697140284947,3.0460000038146973,14,0.6910223124339405,1.4463999271392822,0.6559999585151672,1.2623999118804932,0.946707112448556,1.0051000118255615,14,0.1914056096158733,0.6559999585151672,0.573199987411499,0.8509999513626099,0.7530285971505302,14,0.0830192824184132,0.795199990272522,0.573199987411499,0.6643999814987183,0.8551999926567078,0.7896356582641602,0.8199999332427979,14,0.0583290746357903,0.6643999814987183
2018-04-23 10:40:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-04-24 10:56:51,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-04-26 10:50:29,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-04-28 10:40:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-04-29 10:56:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-05-01 10:50:31,LAM,1.0,1.0,1.0,1.0,2405,0.0,1.0,0.2255999892950058,6.737599849700928,3.542386466995842,3.38319993019104,2405,1.1990841022249694,3.315999984741211,0.1186999976634979,3.0,1.5042589088487526,1.1938999891281128,2405,0.8194375894004436,3.0,0.2171999961137771,0.9645999670028688,0.8056680215371622,2405,0.1064195876530687,0.8174999952316284,0.9443999528884888,0.2784999907016754,0.9294999837875366,0.8496964738175675,0.8671000003814697,2405,0.0723879194557892,0.8679999709129333
2018-05-03 10:40:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-05-04 10:56:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-05-06 10:50:29,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-05-08 10:40:31,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-05-09 10:56:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-05-11 10:50:31,LAM,1.0,1.0,1.0,1.0,2401,0.0,1.0,0.1184000000357627,6.100800037384033,3.7907785004945858,3.741599798202514,2401,1.1773712077377625,3.771199941635132,0.032999999821186,3.0,1.6320218912760416,1.372099995613098,2400,0.8091719039127434,3.0,0.1494999974966049,0.9532999992370604,0.8196127691749532,2401,0.1062321141976626,0.8380999565124512,0.9364999532699584,0.1704999953508377,0.9502999782562256,0.8684066778816119,0.889799952507019,2401,0.0784497521024746,0.9375999569892884
2018-05-13 10:40:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-05-14 10:56:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-05-16 10:50:29,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-05-18 10:40:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-05-19 10:56:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-05-21 10:50:31,LAM,1.0,1.0,1.0,1.0,2405,0.0,1.0,0.4407999813556671,5.512799739837647,3.172642647154366,3.0288000106811523,2405,0.988811490871704,2.764799833297729,0.178299993276596,3.0,1.3702866139877858,1.2067999839782717,2405,0.5789579478814685,3.0,0.2736999988555908,0.932799994945526,0.7696929106841216,2405,0.1024911868762316,0.7763999700546265,0.6972999572753906,0.3718000054359436,0.9411999583244324,0.8079189879482849,0.8163999915122986,2405,0.0688295784981594,0.8023999929428101
2018-05-23 10:40:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-05-24 11:00:41,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-05-26 10:50:29,LAM,1.0,1.0,1.0,1.0,2409,0.0,1.0,0.6039999723434448,5.164000034332275,2.8183091077729348,2.695199966430664,2409,0.8290993963321733,2.4863998889923096,0.3409000039100647,3.0,1.1367643553471358,1.041599988937378,2409,0.3949424612236448,3.0,0.3287999927997589,0.9132999777793884,0.7324660615141138,2409,0.0969613580824736,0.7371000051498413,0.8562999963760376,0.4381999969482422,0.9070999622344972,0.7828963023589923,0.7900999784469604,2409,0.0679071297075023,0.7953000068664551
2018-05-28 10:40:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-05-29 10:56:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-05-31 10:50:31,LAM,1.0,12289.0,4245.210526315789,4097.0,1976,2930.4256486037075,4097.0,0.1119999960064888,1.8815999031066892,1.2330570607050229,1.2663999795913696,1976,0.2315606441160361,1.255199909210205,0.0002999999851454,0.4995999932289123,0.0551562678836469,0.0469000004231929,1587,0.0455071322300788,0.0564999990165233,0.1242999956011772,0.5468999743461609,0.3512044435570597,1976,0.0567436062647082,0.3540999889373779,0.3055999875068664,0.1209999993443489,0.878600001335144,0.6912544034270622,0.7195000052452087,1976,0.1112313283617238,0.7773999571800232
2018-06-02 10:40:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-06-03 11:00:41,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-06-05 10:50:29,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-06-07 10:40:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-06-08 10:56:49,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-06-10 10:50:31,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-06-12 10:40:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-06-13 10:56:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-06-15 10:50:29,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-06-17 10:40:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-06-18 10:56:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
